"","x_1","x_2","y"
"2225",1.76968401896252,15.1215767843641,1
"554",0.310132398988124,-0.122948546676861,-1
"2875",1.5158241257497,15.3348827601518,1
"2132",3.34578936145982,16.0804536044991,1
"1547",1.42411552541936,-0.374747752749764,-1
"2681",1.82302919778609,15.5954524682888,1
"3464",2.71299118848298,14.5689932088705,1
"1326",2.27997698263417,1.04746947305544,-1
"2645",2.55183680017793,13.5117031625329,1
"706",2.03737843468383,2.33701684577165,-1
"2667",3.39803090922772,14.0222808774244,1
"3661",2.23264313892275,15.9153392115959,1
"3502",0.993700270959014,13.8710895725751,1
"2758",2.6496719557647,14.6295728989017,1
"712",1.60341793185057,0.238081296919269,-1
"1452",1.93064975980392,1.85675966052501,-1
"672",2.68963584190086,1.76468067716409,-1
"1274",2.56967422610906,1.12827461751633,-1
"1828",2.32953060582014,1.3132100700509,-1
"3501",3.59524066185611,15.7990281576422,1
"3069",2.85827795870473,15.5643293236594,1
"2446",-0.111663616057037,13.3414875460834,1
"3061",2.85400745697518,14.7573692348083,1
"528",0.742563293495288,1.41393174193539,-1
"2429",2.55168945140186,15.6438821104087,1
"1569",3.72361608973481,0.332392100762516,-1
"2088",3.78197166623202,16.5270172153926,1
"1960",2.35027792679381,1.37063522753748,-1
"2570",2.18873928440401,14.0975485263284,1
"473",2.94990977538276,0.438317520929543,-1
"2248",0.777835041863342,15.1960928266509,1
"2002",2.60180353653887,13.6235392072837,1
"1149",2.61708934489767,1.80128646443628,-1
"2037",2.06444207333629,16.1118926666742,1
"2313",0.948860948729195,14.1198430713595,1
"2823",0.410462589430303,15.1481206168953,1
"3853",2.30555798279503,14.5835367922101,1
"2234",1.6125396982487,13.9442670967196,1
"3645",1.65110733971983,15.2168002129159,1
"3324",1.45291513488579,13.8979087792032,1
"458",3.37119790313668,2.19787028031467,-1
"3224",1.3717408455379,13.8092087067657,1
"831",1.35123771988105,-0.0530903068806496,-1
"1078",0.338816040924751,0.129753676259346,-1
"919",2.5532720339067,1.76064867027765,-1
"1562",2.54198838634097,1.67637298936824,-1
"2283",2.01167940490949,13.3721661386213,1
"1313",-0.0380982201965159,-0.519293646357592,-1
"185",4.29957879305805,1.87949074821752,-1
"413",2.07580811239624,-0.495664473133758,-1
"627",3.81046389869707,2.87401117726498,-1
"3772",2.55831037199186,15.8809805131237,1
"1333",0.860617815443934,1.27327370709564,-1
"3126",1.87842171920962,13.9456457858331,1
"2253",2.69923355633104,15.7579168617726,1
"1899",1.89371112049153,1.51261709465886,-1
"779",-0.843168219713087,-1.82372573624499,-1
"1561",0.223701115219752,-0.0987890322060814,-1
"564",2.28123788609949,1.23914730155218,-1
"794",0.954321498000052,3.40031347619984,-1
"1415",1.63192267468527,1.05477087244917,-1
"3905",1.16153460102399,15.7760718624222,1
"1370",3.44517462243254,0.843748572425653,-1
"160",2.60451882608343,1.23596318628986,-1
"2516",0.604767917850844,13.6145729607727,1
"3581",2.96501243711666,13.8561253100105,1
"2968",1.32154594984274,13.2286762114911,1
"3129",1.27434753700669,14.1671277287371,1
"2505",1.84973340828042,16.3384993166041,1
"617",4.64606730136016,3.12332296499246,-1
"357",1.29132002465078,2.16365177329008,-1
"279",2.93749614609548,1.02348166470192,-1
"270",2.69349347821876,0.823538560917968,-1
"3859",0.762625752891732,14.7598417453448,1
"2694",1.10855604102129,15.2317577843401,1
"2395",1.64197844115599,13.6593984726833,1
"3201",5.07579136100216,16.114675094633,1
"2266",2.72449893546799,15.5351832377045,1
"618",1.19679095395426,-0.390109288253065,-1
"1905",3.71434003154171,1.87198878408763,-1
"2746",2.05602684610445,16.8593943773939,1
"337",3.4344448873743,0.493739433407951,-1
"2845",2.30239763386261,15.3401475682749,1
"3973",1.58571578052229,14.2173512628793,1
"539",1.38496879928523,0.997842421883727,-1
"981",0.351536286900741,-0.159278127485851,-1
"3591",2.01885628349857,16.0981851512234,1
"956",0.396642859233697,-0.136690853476704,-1
"1781",1.93894003372105,1.70327555714238,-1
"1690",0.736868185187401,0.122006711918082,-1
"3625",1.70404591667008,15.8729770321073,1
"2772",2.15574682011775,13.6539869531529,1
"3462",3.69132991591258,17.1636746118754,1
"1522",-0.353767002264022,1.72997253664755,-1
"3294",1.63116564920742,15.2266013518604,1
"2719",1.31597907377668,14.6698227513293,1
"2909",2.83217877195768,13.7448847306764,1
"2705",1.89975845962796,15.4542926607436,1
"3008",0.807789947950256,14.572858286457,1
"1445",3.241978272129,1.79818941303086,-1
"1081",1.6044279564475,0.975984411520755,-1
"2708",-0.292870158962004,14.6355916265846,1
"2211",1.52139522331426,15.7217698458547,1
"2286",3.40516085481008,16.5969188476181,1
"1697",0.793433237177923,-0.247012721076924,-1
"2626",3.35387119146136,14.8224803230964,1
"3588",1.67302343340632,13.6979838425692,1
"3870",3.44084743455796,14.9285349000747,1
"3297",1.71004405836409,15.2342994338132,1
"1413",0.911646696564972,-0.02632691724503,-1
"117",1.50043029201265,-0.257684432981733,-1
"3609",1.84742138948958,14.370881556682,1
"648",2.47736271186124,2.03959652432624,-1
"1079",4.41964992197338,1.71971770625995,-1
"1241",3.4230059034363,1.51450440192818,-1
"3792",2.09953549898841,16.0523666619339,1
"2605",2.65563167867218,15.8035765315916,1
"1706",2.76577919352038,1.30397615812885,-1
"4000",1.82512649478115,16.7663895140326,1
"3206",1.59336372235158,14.3564047560633,1
"3005",2.38725134130224,14.7674838888982,1
"873",3.08535497334966,1.80431293687666,-1
"2736",-0.120380152884348,14.0301449956119,1
"757",3.79016711545437,3.27060240258365,-1
"1965",3.35607160447122,1.26672543768085,-1
"988",1.68765234701413,0.0574520571311954,-1
"2495",2.17534455741943,14.3249967130353,1
"3176",1.87387734522342,14.8091405907367,1
"2869",2.29247603668948,14.8551129877482,1
"2879",2.90572383503513,15.8561429718408,1
"711",4.56597241614737,2.47032714181885,-1
"1492",1.02203196167066,1.02168639798134,-1
"1234",2.24811181361213,1.13834503608908,-1
"349",2.56757827017295,-0.75108361949384,-1
"1425",0.883241793393776,0.866742583120078,-1
"3330",1.78764774847514,14.4241311472373,1
"3800",3.49341762163053,15.2427903960585,1
"386",0.936882699674962,2.09061627455227,-1
"1165",1.78166763169944,0.619432966369834,-1
"2072",1.93511138657627,14.4191180950031,1
"2993",1.29874006206366,16.4096925987705,1
"3071",2.2198551057628,16.7120973113327,1
"1987",2.52341832015488,0.409170269049599,-1
"3538",1.8978983276877,14.443191749146,1
"1154",2.18761204115624,0.419226397212529,-1
"2213",1.54854379871188,13.2427496969365,1
"1727",2.52092823097926,1.24815516641477,-1
"1612",2.13137804777827,2.22199955128797,-1
"1401",3.38002003239823,2.06423815973549,-1
"2218",0.861598672560525,14.5593988940811,1
"1469",1.12540803328383,0.731174163713102,-1
"710",1.55734043136116,1.27574008680426,-1
"1258",2.80435248910614,1.26929601540535,-1
"2470",1.80808061914764,15.9024653484538,1
"2556",3.84499744479038,16.7951873131159,1
"2112",0.735409020562735,15.0648702007003,1
"2128",3.44092563155693,16.2861237007825,1
"3889",2.37252467688224,14.6213548647743,1
"2596",2.24348746007992,16.1803814518948,1
"3035",1.51119207764413,16.0821294176726,1
"2523",1.41055246897182,16.148750347428,1
"3897",0.753878231190958,16.3181366446753,1
"2813",3.13148800065707,15.6785626958039,1
"3415",1.53078092026878,14.098840590968,1
"1347",2.66875275581925,1.65424520983075,-1
"2527",2.13163583917621,13.7937842890532,1
"3632",2.48033962426037,14.2021440545404,1
"3522",3.38816520788126,16.4101547981167,1
"3183",2.71510989998988,15.9154160966503,1
"791",3.55495276597899,2.28856216342869,-1
"3658",3.36107248177033,14.2580699504026,1
"3955",1.90481671740239,13.6760232962775,1
"1341",3.31433684300023,1.24025367614113,-1
"807",1.26217557474863,0.489969418459884,-1
"1246",2.00862018707036,1.75303652472963,-1
"1311",1.54791531221387,-0.956380057507475,-1
"1758",0.743301801543535,-0.142123336161257,-1
"292",1.33717181154528,-0.0315125293536522,-1
"1250",1.26087256106536,0.458322076531953,-1
"1814",1.29021963834065,0.130247064958918,-1
"1708",3.00032111383601,2.24274132175345,-1
"297",1.12244229088324,1.45448241340078,-1
"860",0.0125459988882843,-0.335625041348599,-1
"605",2.65143059585196,2.7731991701734,-1
"2685",2.87653336677548,15.6859820488873,1
"1835",2.37691109355696,0.647268923275937,-1
"3919",2.39492995254784,15.659221654358,1
"1261",1.37500991997225,1.36657341981899,-1
"3655",2.3519026087781,16.253620700109,1
"3854",2.66503711123029,17.002853241573,1
"1057",2.0073829970532,1.16106500341354,-1
"83",1.16597072678553,2.7439133811633,-1
"3468",1.44419951901633,13.8933072687935,1
"866",1.17011798768308,1.76590132247739,-1
"2325",2.14844361587296,15.1728647150276,1
"3916",1.24629788112583,14.0971566998798,1
"1023",2.34517344234166,-0.202383778370593,-1
"76",2.23541159318035,0.989769657846481,-1
"1118",1.95322675946989,1.06063905415753,-1
"3102",1.78687757791677,14.3590785694183,1
"3289",2.94876159843229,16.9902326396969,1
"2994",1.83422831078215,14.2797640069221,1
"3247",2.92836778621759,16.1457273996085,1
"2422",1.44647030968689,14.3925598615167,1
"2371",2.90589449594148,14.6373131827021,1
"2163",2.79801311930488,15.4246652453493,1
"3652",3.55636660056071,14.2771985919896,1
"2898",2.44712144118349,14.3629951191116,1
"2656",-0.23012154110231,14.0122187019644,1
"3537",2.34098676767951,16.0573451039971,1
"1382",0.553130903195916,0.269784699226898,-1
"682",2.14417768650155,1.44382294230731,-1
"3896",3.55902059321667,17.1709055286201,1
"3995",-1.49429971980916,13.7065884392805,1
"3168",0.767231138143536,13.0304108050973,1
"3755",1.16744761526733,14.11519935329,1
"2445",3.13659094618258,16.5767921787051,1
"3476",3.58044530804458,15.4758450059071,1
"3220",1.50165337805254,15.0771780214552,1
"989",2.54494869298194,-1.49818614959565,-1
"1961",2.56979684618874,1.05461001845608,-1
"2440",1.34767400051795,13.3535660990846,1
"1738",0.678860767181522,0.4719511448859,-1
"3965",1.66537943071632,15.671142250715,1
"1471",3.80401576127339,2.67061379503701,-1
"1362",1.21835844081118,0.0286935666013487,-1
"2792",2.38048939013639,15.9048380573963,1
"243",1.76295993316591,1.63265121638446,-1
"2154",0.89793963995486,15.1149070888522,1
"2059",3.92797356524589,16.483037201341,1
"625",2.97630313701152,2.02181455462297,-1
"3436",1.54204301115244,14.6692466156517,1
"3663",1.73994281416068,14.2808213941875,1
"2451",1.34540769893732,14.2696597029688,1
"461",2.73173443129323,1.07486821415798,-1
"3938",3.66039166660408,16.5992118691274,1
"31",3.82996324108995,2.36319793755726,-1
"1950",3.1812619300074,4.16539386717618,-1
"1139",1.24935687254551,0.828156109329794,-1
"3621",1.95407874394254,14.6164505951141,1
"94",0.73315723622509,2.33164746835497,-1
"16",3.43835393737231,1.79481500350974,-1
"3492",1.34600453924264,16.4548734142697,1
"178",1.20954102667547,-0.237196225259257,-1
"3489",1.65471551270094,13.8882596393074,1
"3536",3.06597181027076,16.4950846590382,1
"1436",2.5898262876204,1.40555737324638,-1
"3664",3.16607588048566,14.4974077721564,1
"524",2.74217899169635,3.0206340081953,-1
"1461",1.19243579917408,0.483391760941753,-1
"924",2.27311030883075,1.65326724556742,-1
"1602",1.05819797207375,2.04754709180688,-1
"204",2.53420374847942,1.57384637580688,-1
"3598",2.3260477755485,16.4153937962359,1
"2421",1.89289250583104,14.798276311289,1
"3726",2.06026487006101,15.351602160018,1
"3555",0.723277485226415,13.3899320594794,1
"2432",0.77525605264595,14.5851038538565,1
"1146",3.00759902541435,1.63133386744868,-1
"3471",2.94557589890993,17.2648055961096,1
"3475",2.08904848600889,14.252824010736,1
"2363",3.14706389437802,16.1115866852564,1
"259",2.12994588325788,2.92665773887899,-1
"494",1.48607990084765,0.363338507783637,-1
"1889",2.50590134208459,0.981722544464927,-1
"1784",1.85475875386634,1.0820722982474,-1
"3753",2.2516604497478,14.7957631527083,1
"3120",2.70291423687286,15.5916041780015,1
"1355",2.85451224673126,0.648927762006164,-1
"3172",0.55383513077915,13.6745761604918,1
"3064",2.51269093116723,14.2329429200221,1
"1132",1.05229235228388,0.89235351074843,-1
"1325",3.34013890149297,1.95596387343548,-1
"10",0.860297028907547,1.69445274643109,-1
"170",1.3816968680406,1.45579839148153,-1
"3984",1.53914689425843,15.4934753633308,1
"3420",-0.364511736150388,15.7029890797384,1
"2450",2.75022399258238,16.1069130877637,1
"1233",-0.131571643402523,-1.52508909452865,-1
"1851",1.79487119463019,2.47795527633122,-1
"3970",2.26203365962865,14.4219397404556,1
"3381",2.63315420920424,15.2863578433909,1
"3467",3.55047841089378,16.2220010140458,1
"108",3.64380964867949,2.04177890145112,-1
"8",2.79852624334655,0.595731486118807,-1
"626",2.48957277989725,2.14927605628511,-1
"261",1.8931939244929,1.41591455259662,-1
"2589",2.75354113336588,15.3920546704306,1
"3378",2.28937242665849,16.0354641557085,1
"2374",1.86454105062225,16.4951047461523,1
"1098",1.79442016967415,1.39391222298046,-1
"2330",1.37904479603805,14.9901196682404,1
"1609",1.3804781714077,1.33473784865317,-1
"3339",3.12911517510297,16.0186430229232,1
"1911",1.44987565238871,1.47155315370647,-1
"1286",3.49215757586334,1.08912106683985,-1
"1760",3.35407240568422,1.04275954162752,-1
"3548",1.691250827316,15.1024446784651,1
"1747",2.54610292204811,0.464250138117345,-1
"1243",1.72004188060696,1.47808413252238,-1
"2744",-0.28656110655664,14.4054014381617,1
"3424",2.27154269466565,15.7506763158138,1
"667",2.1671975487118,0.28584148603115,-1
"990",2.25090559278266,1.45075197612604,-1
"1143",0.970998483816774,0.690588733731893,-1
"452",2.76749917304915,1.81536364520593,-1
"856",2.02817006771838,0.409155099336715,-1
"1948",3.36743464962917,1.37868823974822,-1
"1603",1.57091057366683,0.543100589748571,-1
"2670",3.28939305723514,15.289694342251,1
"3773",1.07529456835731,16.4451113810324,1
"646",3.42920748265714,1.74875727953438,-1
"1060",0.786891868818592,0.688140123299375,-1
"3127",2.05288375718914,15.7399981413594,1
"1264",1.69448118848391,1.28183600153346,-1
"891",1.32899441852296,0.835992769642129,-1
"1656",3.38376036276106,0.778328648291357,-1
"1886",1.84965719902965,0.91194538482581,-1
"1328",-0.320470435562029,0.502438556037219,-1
"3082",1.43910676617729,13.8445294000807,1
"3987",1.86983612991649,15.5631106946288,1
"2035",2.02560472934985,14.9136084783923,1
"1636",1.79739777733701,1.86062093821405,-1
"3177",3.21676399658921,15.206127619423,1
"793",2.78584130895169,2.14160073719962,-1
"1412",0.396393807183563,0.0489726221310627,-1
"3999",2.8038133114563,16.3059937234364,1
"1204",2.62759395163198,0.199937641857308,-1
"278",1.30467420050751,0.282659164267422,-1
"3445",1.07547325604999,14.9025721519691,1
"241",2.02265808387434,1.34906075565392,-1
"24",2.42826799488201,1.34408802840514,-1
"2727",1.25239713446737,15.0515073740488,1
"3654",1.57143687329345,14.3161422574245,1
"2085",1.12378840178903,13.6050052308242,1
"2734",0.640679084158899,14.7304458477422,1
"2614",2.48577376897338,15.827141876465,1
"1327",-0.67860135760236,-0.476299680751958,-1
"1743",3.59868783072711,1.78929038494515,-1
"2067",1.38177266611562,13.6412644599984,1
"1695",2.65494054000898,2.15873807183411,-1
"378",1.20875388200441,0.719916831785286,-1
"549",1.2219034333995,0.0397091002135147,-1
"1639",1.14443876485815,1.45844532643501,-1
"3990",2.2245151853323,14.9611269037819,1
"2096",1.05358136224635,14.5589810323087,1
"3260",1.28876508171213,15.4207658121674,1
"2512",2.44626752750253,15.8884584535599,1
"393",2.31957190474424,1.55137503818615,-1
"3211",3.05564825125754,14.6317727640999,1
"3992",2.76042666969576,15.1251168722893,1
"1395",3.02437018592821,0.573519377642223,-1
"670",1.5128945152148,1.10793318634179,-1
"1213",1.19342510042671,0.144671318546623,-1
"311",1.93956254827704,0.412841860534161,-1
"2237",2.77458016605141,16.4488262395784,1
"1442",1.8954240376855,0.163530205280731,-1
"1406",2.65882208743334,0.785629515546121,-1
"2086",0.529336669811742,14.3749502492889,1
"1108",1.93570482760098,1.03381691661865,-1
"319",2.07779769590846,2.67268368055655,-1
"3465",1.64372159347758,14.9114853383599,1
"2894",3.38020845576868,15.3205031140847,1
"1862",2.71993301836912,2.27630649260322,-1
"1666",3.2756574807052,1.77894450506711,-1
"120",-0.160260200377521,-0.488406326976407,-1
"2760",2.14303070944023,17.4609485318199,1
"3403",1.2987733579443,15.6402793388493,1
"1557",0.811052574858202,-0.660579916812117,-1
"2489",1.056706837893,15.1479835823347,1
"3271",3.67731784682628,16.8626656396331,1
"599",1.34762236444327,0.445413966233794,-1
"3941",1.41538438855867,12.7576336208437,1
"1339",1.08900283665981,0.723772171534848,-1
"2762",0.193996067255254,14.6406331703718,1
"2725",1.59559337247533,14.6355752412486,1
"2129",1.10665820469683,14.2972073264335,1
"3687",3.1268963262257,15.5286538501219,1
"134",1.32526248008123,-0.218345335681528,-1
"424",0.858489893644274,0.883909466556895,-1
"2804",3.50785606333557,14.9483022432417,1
"2054",2.93017323743421,15.4334075502221,1
"3200",3.60231513054193,16.0287002925183,1
"879",2.53138633718052,2.51106864210932,-1
"668",2.68390710154192,0.715520522903662,-1
"1824",1.00669598665327,0.771564286209114,-1
"49",3.58764496462664,0.564413860715283,-1
"1500",2.72705112630014,3.4886429806278,-1
"3311",2.30607041822539,14.7522105714688,1
"193",1.24178804548304,-0.65613773866531,-1
"3983",2.19948587244524,14.0659436521771,1
"3810",4.12683784209584,15.7455464048452,1
"303",1.07016990702149,0.687821366042099,-1
"3582",2.49000900356218,13.6898612246428,1
"2946",0.971370180727663,13.8993880323983,1
"2238",2.07949144221022,16.529075977306,1
"191",2.33316160634662,0.771818134169618,-1
"2494",0.881433702650561,15.2061860842186,1
"2167",1.70775557520074,14.3838908416401,1
"1651",2.8944218041991,1.06982716240437,-1
"3131",2.30628107506748,14.9521650615625,1
"817",2.20718364039316,0.639216138279205,-1
"2109",1.57617077505752,14.4314454259412,1
"1446",2.12094551555243,1.83825592789503,-1
"3180",0.885537044683753,13.7694977532951,1
"1316",1.11219668564105,1.06767550716484,-1
"1397",2.30663777355964,1.03060267194909,-1
"1559",2.16097804086863,-0.459349192773505,-1
"3595",1.51137290312051,15.8918544384935,1
"2978",-0.242518655779142,14.6063752551125,1
"1624",2.15116731889483,0.0927676688584476,-1
"950",2.18240092882515,1.673547132948,-1
"1437",2.4166268867565,-0.447990160007425,-1
"698",1.1386895582546,1.09969959589038,-1
"3898",1.869036084917,14.660448891642,1
"1787",0.115856972418089,0.390078595805889,-1
"1227",2.5523313380585,0.90373073903935,-1
"758",2.58655716354343,-0.119630335999053,-1
"993",2.81613185927201,0.25357527513591,-1
"3318",1.96145465320202,14.8205092467177,1
"1464",2.76111549334249,1.62866448078206,-1
"2995",1.65255122969163,14.51451877993,1
"2738",3.00315236616686,16.0386007343887,1
"251",1.27779706441931,0.405180672725754,-1
"2608",2.45985858380654,14.5726856920947,1
