"","x_1","x_2","y"
"1113",1.56031825168722,0.442010561432373,-1
"2976",3.88008242681101,6.05461224626151,1
"1006",2.74951214533432,-0.133242356518213,-1
"2585",2.43522283709723,4.74358844921129,1
"3031",1.54023247087151,7.30937055324905,1
"2339",2.03894583935236,7.83459056211472,1
"1448",1.216756344283,-0.00275924363000524,-1
"3358",2.38302032666787,6.44037732689874,1
"671",1.94572288382259,0.629116593177985,-1
"2169",1.11503691193663,6.57676078923381,1
"1134",2.08337704353478,1.70537087592098,-1
"3230",2.44641521067973,6.64918448500686,1
"1088",3.78474281064747,2.58747260756766,-1
"1507",3.36890235820162,1.75845061048038,-1
"1934",1.52681583835039,0.277533760536185,-1
"1501",2.21192912098498,1.14907375500875,-1
"480",2.10517699643183,1.4826943922064,-1
"3783",0.722495178807116,6.5637570924218,1
"2115",1.91618388094434,6.95322523662327,1
"3735",1.73482857343011,6.30539167436161,1
"3062",2.25576221392588,5.71317886997665,1
"1914",3.22081345847168,1.82485809683647,-1
"1871",1.17344707107635,1.27258148743535,-1
"1109",3.06162506608846,1.0273449460187,-1
"165",1.83417995359243,1.07368719440515,-1
"3720",2.37776490947063,6.57462054026821,1
"1075",2.07575684413187,-0.390859783383857,-1
"3146",2.99331668553085,6.31186931626657,1
"3250",1.742930913641,6.80473516507412,1
"1386",2.2176422168848,2.43397635047954,-1
"2284",2.30388057144889,6.00094794847682,1
"610",1.74662915427781,1.83327112159991,-1
"2378",2.25171816075486,5.77029597786724,1
"2774",3.64834252075862,6.3308507814845,1
"127",1.39789526730345,-0.312905027900755,-1
"2260",2.2720017018435,6.1020414843599,1
"686",2.47757073101257,1.38775647976358,-1
"3857",1.66932990034888,7.30312693918377,1
"1982",1.62143809638419,0.360470987984659,-1
"2862",3.31270883516646,6.58776575963637,1
"3382",1.96449275328965,5.89782814712316,1
"931",3.26293629768775,0.83025387129006,-1
"3816",4.24888787068904,6.94315486173285,1
"2926",2.28347125143046,6.61494981277222,1
"2291",-0.333650596067804,4.35646187662953,1
"847",1.87252721747402,1.31676320151425,-1
"3185",2.26514383265894,3.62374046302938,1
"983",1.18499145026242,-0.756612315855675,-1
"619",2.77054245194635,1.30167179691307,-1
"1927",0.532599418992341,-1.02589293676062,-1
"477",2.09335102849851,1.07759398142768,-1
"1999",0.609164513037308,0.4538976265523,-1
"151",2.4696472972597,0.740840048339869,-1
"2714",0.132099050458806,6.17982272029344,1
"1638",1.70786900066435,0.877757599699827,-1
"2815",2.06765672793719,6.42599327537524,1
"2208",0.706036780615616,5.97506715176893,1
"3463",2.34653696571404,6.16294522553133,1
"2203",3.31406665249978,7.50499873829593,1
"2474",-0.322567040645513,4.77603912499643,1
"1029",2.22416167867335,2.32668724934404,-1
"326",2.95335941846954,2.21224459511933,-1
"3352",-0.209379551839818,4.53723324970275,1
"2837",0.877056235020161,6.85562417935349,1
"3639",1.42193458740898,6.42968050747657,1
"1956",2.05189736164714,0.177610195877068,-1
"1262",2.23337159351461,1.78800266393795,-1
"1788",0.962124630854444,1.00454999856438,-1
"1363",2.21611975228476,1.74606906628881,-1
"985",2.91115478472438,1.10712479535492,-1
"2087",2.28631214304239,7.03374016445425,1
"2870",1.51946769247694,5.18916633857547,1
"986",1.77366005194476,0.175942109995226,-1
"137",2.98445340850464,0.416490277362604,-1
"2503",2.41560533380859,5.97588400279499,1
"1762",1.68532944130968,0.990670022530891,-1
"1584",1.53100513571981,0.873941334590258,-1
"589",3.0873499422846,2.38684061924332,-1
"3155",1.48838284964679,7.18448182149539,1
"3768",-0.0988627973795499,6.031715514334,1
"1903",2.49651588080194,1.10822435709249,-1
"3832",2.78367641468051,5.18240885124612,1
"2244",3.05821063042908,7.24877187329874,1
"1793",1.7683580627826,-0.702549529277571,-1
"680",1.17475266571648,1.17145361950633,-1
"3895",2.05520751279591,6.60097213791637,1
"1630",1.71463434914749,0.460222638845695,-1
"2548",2.48609758069812,5.74822463186057,1
"3833",2.67670002976372,6.09047712403538,1
"1808",3.10747445761712,1.71842186108323,-1
"344",1.8963186236085,1.32674642879976,-1
"3862",0.991055263528309,5.03438660990721,1
"2507",2.39627911362106,5.24322607996677,1
"2992",2.33972230427124,6.12040331056164,1
"3092",1.56809473888353,7.49967068011821,1
"2920",2.20225670757352,5.77298181003675,1
"3996",3.72032513186921,7.27304049012135,1
"1885",1.16163217213375,1.16204262944233,-1
"3236",3.56776792295415,6.9005945984807,1
"3124",3.91953660650523,6.505168927949,1
"876",2.4798464934177,1.08582549328176,-1
"2582",2.36248214720155,5.00702457815045,1
"2225",1.76968401896252,6.12157678436409,1
"554",0.310132398988124,-0.122948546676861,-1
"2875",1.5158241257497,6.33488276015176,1
"2132",3.34578936145982,7.08045360449906,1
"1547",1.42411552541936,-0.374747752749764,-1
"2681",1.82302919778609,6.59545246828883,1
"3464",2.71299118848298,5.56899320887053,1
"1326",2.27997698263417,1.04746947305544,-1
"2645",2.55183680017793,4.51170316253285,1
"706",2.03737843468383,2.33701684577165,-1
"2667",3.39803090922772,5.02228087742438,1
"3661",2.23264313892275,6.9153392115959,1
"3502",0.993700270959014,4.87108957257513,1
"2758",2.6496719557647,5.62957289890173,1
"712",1.60341793185057,0.238081296919269,-1
"1452",1.93064975980392,1.85675966052501,-1
"672",2.68963584190086,1.76468067716409,-1
"1274",2.56967422610906,1.12827461751633,-1
"1828",2.32953060582014,1.3132100700509,-1
"3501",3.59524066185611,6.79902815764222,1
"3069",2.85827795870473,6.56432932365943,1
"2446",-0.111663616057037,4.34148754608337,1
"3061",2.85400745697518,5.75736923480834,1
"528",0.742563293495288,1.41393174193539,-1
"2429",2.55168945140186,6.64388211040875,1
"1569",3.72361608973481,0.332392100762516,-1
"2088",3.78197166623202,7.52701721539264,1
"1960",2.35027792679381,1.37063522753748,-1
"2570",2.18873928440401,5.09754852632844,1
"473",2.94990977538276,0.438317520929543,-1
"2248",0.777835041863342,6.19609282665092,1
"2002",2.60180353653887,4.62353920728369,1
"1149",2.61708934489767,1.80128646443628,-1
"2037",2.06444207333629,7.11189266667418,1
"2313",0.948860948729195,5.11984307135946,1
"2823",0.410462589430303,6.14812061689526,1
"3853",2.30555798279503,5.58353679221006,1
"2234",1.6125396982487,4.94426709671963,1
"3645",1.65110733971983,6.21680021291595,1
"3324",1.45291513488579,4.8979087792032,1
"458",3.37119790313668,2.19787028031467,-1
"3224",1.3717408455379,4.80920870676566,1
"831",1.35123771988105,-0.0530903068806496,-1
"1078",0.338816040924751,0.129753676259346,-1
"919",2.5532720339067,1.76064867027765,-1
"1562",2.54198838634097,1.67637298936824,-1
"2283",2.01167940490949,4.37216613862134,1
"1313",-0.0380982201965159,-0.519293646357592,-1
"185",4.29957879305805,1.87949074821752,-1
"413",2.07580811239624,-0.495664473133758,-1
"627",3.81046389869707,2.87401117726498,-1
"3772",2.55831037199186,6.88098051312373,1
"1333",0.860617815443934,1.27327370709564,-1
"3126",1.87842171920962,4.94564578583309,1
"2253",2.69923355633104,6.75791686177259,1
"1899",1.89371112049153,1.51261709465886,-1
"779",-0.843168219713087,-1.82372573624499,-1
"1561",0.223701115219752,-0.0987890322060814,-1
"564",2.28123788609949,1.23914730155218,-1
"794",0.954321498000052,3.40031347619984,-1
"1415",1.63192267468527,1.05477087244917,-1
"3905",1.16153460102399,6.77607186242218,1
"1370",3.44517462243254,0.843748572425653,-1
"160",2.60451882608343,1.23596318628986,-1
"2516",0.604767917850844,4.61457296077275,1
"3581",2.96501243711666,4.85612531001053,1
"2968",1.32154594984274,4.22867621149111,1
"3129",1.27434753700669,5.16712772873711,1
"2505",1.84973340828042,7.33849931660412,1
"617",4.64606730136016,3.12332296499246,-1
"357",1.29132002465078,2.16365177329008,-1
"279",2.93749614609548,1.02348166470192,-1
"270",2.69349347821876,0.823538560917968,-1
"3859",0.762625752891732,5.75984174534481,1
"2694",1.10855604102129,6.23175778434013,1
"2395",1.64197844115599,4.65939847268328,1
"3201",5.07579136100216,7.11467509463304,1
"2266",2.72449893546799,6.53518323770452,1
"618",1.19679095395426,-0.390109288253065,-1
"1905",3.71434003154171,1.87198878408763,-1
"2746",2.05602684610445,7.85939437739388,1
"337",3.4344448873743,0.493739433407951,-1
"2845",2.30239763386261,6.34014756827489,1
"3973",1.58571578052229,5.21735126287931,1
"539",1.38496879928523,0.997842421883727,-1
"981",0.351536286900741,-0.159278127485851,-1
"3591",2.01885628349857,7.09818515122339,1
"956",0.396642859233697,-0.136690853476704,-1
"1781",1.93894003372105,1.70327555714238,-1
"1690",0.736868185187401,0.122006711918082,-1
"3625",1.70404591667008,6.87297703210726,1
"2772",2.15574682011775,4.65398695315294,1
"3462",3.69132991591258,8.16367461187539,1
"1522",-0.353767002264022,1.72997253664755,-1
"3294",1.63116564920742,6.22660135186036,1
"2719",1.31597907377668,5.66982275132933,1
"2909",2.83217877195768,4.74488473067642,1
"2705",1.89975845962796,6.45429266074362,1
"3008",0.807789947950256,5.57285828645699,1
"1445",3.241978272129,1.79818941303086,-1
"1081",1.6044279564475,0.975984411520755,-1
"2708",-0.292870158962004,5.63559162658457,1
"2211",1.52139522331426,6.72176984585475,1
"2286",3.40516085481008,7.59691884761815,1
"1697",0.793433237177923,-0.247012721076924,-1
"2626",3.35387119146136,5.82248032309636,1
"3588",1.67302343340632,4.69798384256923,1
"3870",3.44084743455796,5.92853490007474,1
"3297",1.71004405836409,6.23429943381316,1
"1413",0.911646696564972,-0.02632691724503,-1
"117",1.50043029201265,-0.257684432981733,-1
"3609",1.84742138948958,5.37088155668196,1
"648",2.47736271186124,2.03959652432624,-1
"1079",4.41964992197338,1.71971770625995,-1
"1241",3.4230059034363,1.51450440192818,-1
"3792",2.09953549898841,7.05236666193393,1
"2605",2.65563167867218,6.80357653159158,1
"1706",2.76577919352038,1.30397615812885,-1
"4000",1.82512649478115,7.76638951403264,1
"3206",1.59336372235158,5.35640475606329,1
"3005",2.38725134130224,5.76748388889816,1
"873",3.08535497334966,1.80431293687666,-1
"2736",-0.120380152884348,5.03014499561187,1
"757",3.79016711545437,3.27060240258365,-1
"1965",3.35607160447122,1.26672543768085,-1
"988",1.68765234701413,0.0574520571311954,-1
"2495",2.17534455741943,5.32499671303528,1
"3176",1.87387734522342,5.80914059073671,1
"2869",2.29247603668948,5.85511298774816,1
"2879",2.90572383503513,6.85614297184083,1
"711",4.56597241614737,2.47032714181885,-1
"1492",1.02203196167066,1.02168639798134,-1
"1234",2.24811181361213,1.13834503608908,-1
"349",2.56757827017295,-0.75108361949384,-1
"1425",0.883241793393776,0.866742583120078,-1
"3330",1.78764774847514,5.42413114723727,1
"3800",3.49341762163053,6.24279039605852,1
"386",0.936882699674962,2.09061627455227,-1
"1165",1.78166763169944,0.619432966369834,-1
"2072",1.93511138657627,5.41911809500313,1
"2993",1.29874006206366,7.40969259877054,1
"3071",2.2198551057628,7.7120973113327,1
"1987",2.52341832015488,0.409170269049599,-1
"3538",1.8978983276877,5.44319174914597,1
"1154",2.18761204115624,0.419226397212529,-1
"2213",1.54854379871188,4.24274969693651,1
"1727",2.52092823097926,1.24815516641477,-1
"1612",2.13137804777827,2.22199955128797,-1
"1401",3.38002003239823,2.06423815973549,-1
"2218",0.861598672560525,5.55939889408108,1
"1469",1.12540803328383,0.731174163713102,-1
"710",1.55734043136116,1.27574008680426,-1
"1258",2.80435248910614,1.26929601540535,-1
"2470",1.80808061914764,6.90246534845384,1
"2556",3.84499744479038,7.79518731311592,1
"2112",0.735409020562735,6.06487020070031,1
"2128",3.44092563155693,7.28612370078248,1
"3889",2.37252467688224,5.62135486477428,1
"2596",2.24348746007992,7.18038145189481,1
"3035",1.51119207764413,7.08212941767257,1
"2523",1.41055246897182,7.14875034742803,1
"3897",0.753878231190958,7.31813664467534,1
"2813",3.13148800065707,6.6785626958039,1
"3415",1.53078092026878,5.09884059096797,1
"1347",2.66875275581925,1.65424520983075,-1
"2527",2.13163583917621,4.79378428905316,1
"3632",2.48033962426037,5.20214405454043,1
"3522",3.38816520788126,7.41015479811672,1
"3183",2.71510989998988,6.91541609665033,1
"791",3.55495276597899,2.28856216342869,-1
"3658",3.36107248177033,5.2580699504026,1
"3955",1.90481671740239,4.67602329627749,1
"1341",3.31433684300023,1.24025367614113,-1
"807",1.26217557474863,0.489969418459884,-1
"1246",2.00862018707036,1.75303652472963,-1
"1311",1.54791531221387,-0.956380057507475,-1
"1758",0.743301801543535,-0.142123336161257,-1
"292",1.33717181154528,-0.0315125293536522,-1
"1250",1.26087256106536,0.458322076531953,-1
"1814",1.29021963834065,0.130247064958918,-1
"1708",3.00032111383601,2.24274132175345,-1
"297",1.12244229088324,1.45448241340078,-1
"860",0.0125459988882843,-0.335625041348599,-1
"605",2.65143059585196,2.7731991701734,-1
"2685",2.87653336677548,6.68598204888727,1
"1835",2.37691109355696,0.647268923275937,-1
"3919",2.39492995254784,6.659221654358,1
"1261",1.37500991997225,1.36657341981899,-1
"3655",2.3519026087781,7.25362070010898,1
"3854",2.66503711123029,8.00285324157297,1
"1057",2.0073829970532,1.16106500341354,-1
"83",1.16597072678553,2.7439133811633,-1
"3468",1.44419951901633,4.89330726879352,1
"866",1.17011798768308,1.76590132247739,-1
"2325",2.14844361587296,6.1728647150276,1
"3916",1.24629788112583,5.09715669987984,1
"1023",2.34517344234166,-0.202383778370593,-1
"76",2.23541159318035,0.989769657846481,-1
"1118",1.95322675946989,1.06063905415753,-1
"3102",1.78687757791677,5.35907856941827,1
"3289",2.94876159843229,7.99023263969694,1
"2994",1.83422831078215,5.2797640069221,1
"3247",2.92836778621759,7.14572739960853,1
"2422",1.44647030968689,5.39255986151666,1
"2371",2.90589449594148,5.6373131827021,1
"2163",2.79801311930488,6.4246652453493,1
"3652",3.55636660056071,5.27719859198957,1
"2898",2.44712144118349,5.36299511911157,1
"2656",-0.23012154110231,5.01221870196441,1
"3537",2.34098676767951,7.05734510399711,1
"1382",0.553130903195916,0.269784699226898,-1
"682",2.14417768650155,1.44382294230731,-1
"3896",3.55902059321667,8.17090552862011,1
"3995",-1.49429971980916,4.70658843928054,1
"3168",0.767231138143536,4.03041080509734,1
"3755",1.16744761526733,5.11519935328997,1
"2445",3.13659094618258,7.57679217870513,1
"3476",3.58044530804458,6.47584500590706,1
"3220",1.50165337805254,6.07717802145516,1
"989",2.54494869298194,-1.49818614959565,-1
"1961",2.56979684618874,1.05461001845608,-1
"2440",1.34767400051795,4.35356609908461,1
"1738",0.678860767181522,0.4719511448859,-1
"3965",1.66537943071632,6.67114225071496,1
"1471",3.80401576127339,2.67061379503701,-1
"1362",1.21835844081118,0.0286935666013487,-1
"2792",2.38048939013639,6.90483805739626,1
"243",1.76295993316591,1.63265121638446,-1
"2154",0.89793963995486,6.11490708885221,1
"2059",3.92797356524589,7.48303720134103,1
"625",2.97630313701152,2.02181455462297,-1
"3436",1.54204301115244,5.6692466156517,1
"3663",1.73994281416068,5.28082139418746,1
"2451",1.34540769893732,5.2696597029688,1
"461",2.73173443129323,1.07486821415798,-1
"3938",3.66039166660408,7.59921186912738,1
"31",3.82996324108995,2.36319793755726,-1
"1950",3.1812619300074,4.16539386717618,-1
"1139",1.24935687254551,0.828156109329794,-1
"3621",1.95407874394254,5.6164505951141,1
"94",0.73315723622509,2.33164746835497,-1
"16",3.43835393737231,1.79481500350974,-1
"3492",1.34600453924264,7.45487341426967,1
"178",1.20954102667547,-0.237196225259257,-1
"3489",1.65471551270094,4.8882596393074,1
"3536",3.06597181027076,7.49508465903817,1
"1436",2.5898262876204,1.40555737324638,-1
"3664",3.16607588048566,5.49740777215637,1
"524",2.74217899169635,3.0206340081953,-1
"1461",1.19243579917408,0.483391760941753,-1
"924",2.27311030883075,1.65326724556742,-1
"1602",1.05819797207375,2.04754709180688,-1
"204",2.53420374847942,1.57384637580688,-1
"3598",2.3260477755485,7.41539379623592,1
"2421",1.89289250583104,5.79827631128902,1
"3726",2.06026487006101,6.35160216001804,1
"3555",0.723277485226415,4.38993205947945,1
"2432",0.77525605264595,5.58510385385652,1
"1146",3.00759902541435,1.63133386744868,-1
"3471",2.94557589890993,8.26480559610964,1
"3475",2.08904848600889,5.25282401073602,1
"2363",3.14706389437802,7.11158668525636,1
"259",2.12994588325788,2.92665773887899,-1
"494",1.48607990084765,0.363338507783637,-1
"1889",2.50590134208459,0.981722544464927,-1
"1784",1.85475875386634,1.0820722982474,-1
"3753",2.2516604497478,5.79576315270825,1
"3120",2.70291423687286,6.59160417800148,1
"1355",2.85451224673126,0.648927762006164,-1
"3172",0.55383513077915,4.6745761604918,1
"3064",2.51269093116723,5.23294292002208,1
"1132",1.05229235228388,0.89235351074843,-1
"1325",3.34013890149297,1.95596387343548,-1
"10",0.860297028907547,1.69445274643109,-1
"170",1.3816968680406,1.45579839148153,-1
"3984",1.53914689425843,6.49347536333081,1
"3420",-0.364511736150388,6.70298907973842,1
"2450",2.75022399258238,7.10691308776374,1
"1233",-0.131571643402523,-1.52508909452865,-1
"1851",1.79487119463019,2.47795527633122,-1
"3970",2.26203365962865,5.42193974045559,1
"3381",2.63315420920424,6.28635784339089,1
"3467",3.55047841089378,7.22200101404576,1
"108",3.64380964867949,2.04177890145112,-1
"8",2.79852624334655,0.595731486118807,-1
"626",2.48957277989725,2.14927605628511,-1
"261",1.8931939244929,1.41591455259662,-1
"2589",2.75354113336588,6.39205467043058,1
"3378",2.28937242665849,7.03546415570846,1
"2374",1.86454105062225,7.49510474615226,1
"1098",1.79442016967415,1.39391222298046,-1
"2330",1.37904479603805,5.99011966824036,1
"1609",1.3804781714077,1.33473784865317,-1
"3339",3.12911517510297,7.01864302292325,1
"1911",1.44987565238871,1.47155315370647,-1
"1286",3.49215757586334,1.08912106683985,-1
"1760",3.35407240568422,1.04275954162752,-1
"3548",1.691250827316,6.10244467846511,1
"1747",2.54610292204811,0.464250138117345,-1
"1243",1.72004188060696,1.47808413252238,-1
"2744",-0.28656110655664,5.40540143816169,1
"3424",2.27154269466565,6.75067631581375,1
"667",2.1671975487118,0.28584148603115,-1
"990",2.25090559278266,1.45075197612604,-1
"1143",0.970998483816774,0.690588733731893,-1
"452",2.76749917304915,1.81536364520593,-1
"856",2.02817006771838,0.409155099336715,-1
"1948",3.36743464962917,1.37868823974822,-1
"1603",1.57091057366683,0.543100589748571,-1
"2670",3.28939305723514,6.28969434225098,1
"3773",1.07529456835731,7.44511138103239,1
"646",3.42920748265714,1.74875727953438,-1
"1060",0.786891868818592,0.688140123299375,-1
"3127",2.05288375718914,6.73999814135942,1
"1264",1.69448118848391,1.28183600153346,-1
"891",1.32899441852296,0.835992769642129,-1
"1656",3.38376036276106,0.778328648291357,-1
"1886",1.84965719902965,0.91194538482581,-1
"1328",-0.320470435562029,0.502438556037219,-1
"3082",1.43910676617729,4.84452940008068,1
"3987",1.86983612991649,6.56311069462885,1
"2035",2.02560472934985,5.91360847839231,1
"1636",1.79739777733701,1.86062093821405,-1
"3177",3.21676399658921,6.20612761942297,1
"793",2.78584130895169,2.14160073719962,-1
"1412",0.396393807183563,0.0489726221310627,-1
"3999",2.8038133114563,7.30599372343642,1
"1204",2.62759395163198,0.199937641857308,-1
"278",1.30467420050751,0.282659164267422,-1
"3445",1.07547325604999,5.90257215196907,1
"241",2.02265808387434,1.34906075565392,-1
"24",2.42826799488201,1.34408802840514,-1
"2727",1.25239713446737,6.05150737404877,1
"3654",1.57143687329345,5.31614225742453,1
"2085",1.12378840178903,4.60500523082417,1
"2734",0.640679084158899,5.73044584774215,1
"2614",2.48577376897338,6.82714187646498,1
"1327",-0.67860135760236,-0.476299680751958,-1
"1743",3.59868783072711,1.78929038494515,-1
"2067",1.38177266611562,4.64126445999838,1
"1695",2.65494054000898,2.15873807183411,-1
"378",1.20875388200441,0.719916831785286,-1
"549",1.2219034333995,0.0397091002135147,-1
"1639",1.14443876485815,1.45844532643501,-1
"3990",2.2245151853323,5.96112690378186,1
"2096",1.05358136224635,5.55898103230873,1
"3260",1.28876508171213,6.42076581216742,1
"2512",2.44626752750253,6.88845845355987,1
"393",2.31957190474424,1.55137503818615,-1
"3211",3.05564825125754,5.63177276409993,1
"3992",2.76042666969576,6.12511687228931,1
"1395",3.02437018592821,0.573519377642223,-1
"670",1.5128945152148,1.10793318634179,-1
"1213",1.19342510042671,0.144671318546623,-1
"311",1.93956254827704,0.412841860534161,-1
"2237",2.77458016605141,7.44882623957837,1
"1442",1.8954240376855,0.163530205280731,-1
"1406",2.65882208743334,0.785629515546121,-1
"2086",0.529336669811742,5.37495024928886,1
"1108",1.93570482760098,1.03381691661865,-1
"319",2.07779769590846,2.67268368055655,-1
"3465",1.64372159347758,5.91148533835992,1
"2894",3.38020845576868,6.32050311408475,1
"1862",2.71993301836912,2.27630649260322,-1
"1666",3.2756574807052,1.77894450506711,-1
"120",-0.160260200377521,-0.488406326976407,-1
"2760",2.14303070944023,8.46094853181994,1
"3403",1.2987733579443,6.64027933884928,1
"1557",0.811052574858202,-0.660579916812117,-1
"2489",1.056706837893,6.1479835823347,1
"3271",3.67731784682628,7.86266563963309,1
"599",1.34762236444327,0.445413966233794,-1
"3941",1.41538438855867,3.75763362084366,1
"1339",1.08900283665981,0.723772171534848,-1
"2762",0.193996067255254,5.64063317037178,1
"2725",1.59559337247533,5.63557524124861,1
"2129",1.10665820469683,5.29720732643347,1
"3687",3.1268963262257,6.52865385012189,1
"134",1.32526248008123,-0.218345335681528,-1
"424",0.858489893644274,0.883909466556895,-1
"2804",3.50785606333557,5.94830224324165,1
"2054",2.93017323743421,6.43340755022208,1
"3200",3.60231513054193,7.02870029251827,1
"879",2.53138633718052,2.51106864210932,-1
"668",2.68390710154192,0.715520522903662,-1
"1824",1.00669598665327,0.771564286209114,-1
"49",3.58764496462664,0.564413860715283,-1
"1500",2.72705112630014,3.4886429806278,-1
"3311",2.30607041822539,5.75221057146876,1
"193",1.24178804548304,-0.65613773866531,-1
"3983",2.19948587244524,5.06594365217708,1
"3810",4.12683784209584,6.74554640484519,1
"303",1.07016990702149,0.687821366042099,-1
"3582",2.49000900356218,4.68986122464277,1
"2946",0.971370180727663,4.89938803239834,1
"2238",2.07949144221022,7.52907597730596,1
"191",2.33316160634662,0.771818134169618,-1
"2494",0.881433702650561,6.20618608421856,1
"2167",1.70775557520074,5.3838908416401,1
"1651",2.8944218041991,1.06982716240437,-1
"3131",2.30628107506748,5.95216506156255,1
"817",2.20718364039316,0.639216138279205,-1
"2109",1.57617077505752,5.43144542594119,1
"1446",2.12094551555243,1.83825592789503,-1
"3180",0.885537044683753,4.76949775329506,1
"1316",1.11219668564105,1.06767550716484,-1
"1397",2.30663777355964,1.03060267194909,-1
"1559",2.16097804086863,-0.459349192773505,-1
"3595",1.51137290312051,6.89185443849354,1
"2978",-0.242518655779142,5.60637525511253,1
"1624",2.15116731889483,0.0927676688584476,-1
"950",2.18240092882515,1.673547132948,-1
"1437",2.4166268867565,-0.447990160007425,-1
"698",1.1386895582546,1.09969959589038,-1
"3898",1.869036084917,5.66044889164202,1
"1787",0.115856972418089,0.390078595805889,-1
"1227",2.5523313380585,0.90373073903935,-1
"758",2.58655716354343,-0.119630335999053,-1
"993",2.81613185927201,0.25357527513591,-1
"3318",1.96145465320202,5.82050924671768,1
"1464",2.76111549334249,1.62866448078206,-1
"2995",1.65255122969163,5.51451877992998,1
"2738",3.00315236616686,7.03860073438874,1
"251",1.27779706441931,0.405180672725754,-1
